"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_notAfter","www.urssaf.fr/193.178.136.246","443","OK","2026-09-30 23:59","",""
"cert_extlifeSpan","www.urssaf.fr/193.178.136.246","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","www.urssaf.fr/193.178.136.246","443","INFO","not present","",""
"cert_crlDistributionPoints","www.urssaf.fr/193.178.136.246","443","INFO","http://cdp.geotrust.com/GeoTrustTLSRSACAG1.crl","",""
"cert_ocspURL","www.urssaf.fr/193.178.136.246","443","INFO","http://status.geotrust.com","",""
"OCSP_stapling","www.urssaf.fr/193.178.136.246","443","LOW","not offered","",""
"cert_mustStapleExtension","www.urssaf.fr/193.178.136.246","443","INFO","--","",""
"DNS_CAArecord","www.urssaf.fr/193.178.136.246","443","OK","iodef=mailto:hostmaster@acoss.fr, issue=certigna.fr, issue=digicert.com","",""
"certificate_transparency","www.urssaf.fr/193.178.136.246","443","OK","yes (certificate extension)","",""
"certs_countServer","www.urssaf.fr/193.178.136.246","443","INFO","2","",""
"certs_list_ordering_problem","www.urssaf.fr/193.178.136.246","443","INFO","no","",""
"cert_caIssuers","www.urssaf.fr/193.178.136.246","443","INFO","GeoTrust TLS RSA CA G1 (DigiCert Inc from US)","",""
"intermediate_cert <#1>","www.urssaf.fr/193.178.136.246","443","INFO","-----BEGIN CERTIFICATE-----\nMIIEjTCCA3WgAwIBAgIQDQd4KhM/xvmlcpbhMf/ReTANBgkqhkiG9w0BAQsFADBhMQswCQYDVQQGEwJVUzEVMBMGA1UEChMMRGlnaUNlcnQgSW5jMRkwFwYDVQQLExB3d3cuZGlnaWNlcnQuY29tMSAwHgYDVQQDExdEaWdpQ2VydCBHbG9iYWwgUm9vdCBHMjAeFw0xNzExMDIxMjIzMzdaFw0yNzExMDIxMjIzMzdaMGAxCzAJBgNVBAYTAlVTMRUwEwYDVQQKEwxEaWdpQ2VydCBJbmMxGTAXBgNVBAsTEHd3dy5kaWdpY2VydC5jb20xHzAdBgNVBAMTFkdlb1RydXN0IFRMUyBSU0EgQ0EgRzEwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQC+F+jsvikKy/65LWEx/TMkCDIuWegh1Ngwvm4QyISgP7oU5d79eoySG3vOhC3w/3jEMuipoH1fBtp7m0tTpsYbAhch4XA7rfuD6whUgajeErLVxoiWMPkC/DnUvbgi74BJmdBiuGHQSd7LwsuXpTEGG9fYXcbTVN5SATYqDfbexbYxTMwVJWoVb6lrBEgM3gBBqiiAiy800xu1Nq07JdCIQkBsNpFtZbIZhsDSfzlGWP4wEmBQ3O67c+ZXkFr2DcrXBEtHam80Gp2SNhou2U5U7UesDL/xgLK6/0d76TnEVMSUVJkZ8VeZr+IUIlvoLrtjLbqugb0T3OYXW+CQU0kBAgMBAAGjggFAMIIBPDAdBgNVHQ4EFgQUlE/UXYvkpOKmgP792PkA76O+AlcwHwYDVR0jBBgwFoAUTiJUIBiV5uNu5g/6+rkS7QYXjzkwDgYDVR0PAQH/BAQDAgGGMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjASBgNVHRMBAf8ECDAGAQH/AgEAMDQGCCsGAQUFBwEBBCgwJjAkBggrBgEFBQcwAYYYaHR0cDovL29jc3AuZGlnaWNlcnQuY29tMEIGA1UdHwQ7MDkwN6A1oDOGMWh0dHA6Ly9jcmwzLmRpZ2ljZXJ0LmNvbS9EaWdpQ2VydEdsb2JhbFJvb3RHMi5jcmwwPQYDVR0gBDYwNDAyBgRVHSAAMCowKAYIKwYBBQUHAgEWHGh0dHBzOi8vd3d3LmRpZ2ljZXJ0LmNvbS9DUFMwDQYJKoZIhvcNAQELBQADggEBAIIcBDqC6cWpyGUSXAjjAcYwsK4iiGF7KweG97i1RJz1kwZhRoo6orU1JtBYnjzBc4+/sXmnHJk3mlPyL1xuIAt9sMeC7+vreRIF5wFBC0MCN5sbHwhNN1JzKbifNeP5ozpZdQFmkCo+neBiKR6HqIA+LMTMCMMuv2khGGuPHmtDze4GmEGZtYLyF8EQpa5YjPuV6k2Cr/N3XxFpT3hRpt/3usU/Zb9wfKPtWpoznZ4/44c1p9rzFcZYrWkj3A+7TNBJE0GmP2fhXhP1D/XVfIW/h0yCJGEiV9Glm/uGOa3DXHlmbAcxSyCRraG+ZBkA7h4SeM6Y8l/7MBRpPCz6l8Y=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","www.urssaf.fr/193.178.136.246","443","INFO","C06E307F7CFC1D32FA72A4C033C87B90019AF216F0775D64978A2ECA6C8A230E","",""
"intermediate_cert_notBefore <#1>","www.urssaf.fr/193.178.136.246","443","INFO","2017-11-02 12:23","",""
"intermediate_cert_notAfter <#1>","www.urssaf.fr/193.178.136.246","443","OK","2027-11-02 12:23","",""
"intermediate_cert_expiration <#1>","www.urssaf.fr/193.178.136.246","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","www.urssaf.fr/193.178.136.246","443","INFO","GeoTrust TLS RSA CA G1 <-- DigiCert Global Root G2","",""
"intermediate_cert_badOCSP","www.urssaf.fr/193.178.136.246","443","OK","intermediate certificate(s) is/are ok","",""
"heartbleed","www.urssaf.fr/193.178.136.246","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","www.urssaf.fr/193.178.136.246","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","www.urssaf.fr/193.178.136.246","443","INFO","not applicable, not HTTP","CVE-2016-9244","CWE-200"
"ROBOT","www.urssaf.fr/193.178.136.246","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","www.urssaf.fr/193.178.136.246","443","OK","supported","","CWE-310"
"secure_client_renego","www.urssaf.fr/193.178.136.246","443","MEDIUM","VULNERABLE, potential DoS threat","CVE-2011-1473","CWE-310"
"CRIME_TLS","www.urssaf.fr/193.178.136.246","443","OK","not vulnerable (not using HTTP anyway)","CVE-2012-4929","CWE-310"
"POODLE_SSL","www.urssaf.fr/193.178.136.246","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","www.urssaf.fr/193.178.136.246","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","www.urssaf.fr/193.178.136.246","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
